captured_at_utc,category,market_id,slug,question,volume24hr_usd,volume_total_usd,end_date,options_json,results_pct_json
2026-03-06T18:15:50+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,1312.62,236956.36559200013,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.55, ""No"": 99.45}"
2026-03-06T18:15:50+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",932.012351,27803.30452200002,,"[""Yes"", ""No""]","{""Yes"": 19.5, ""No"": 80.5}"
2026-03-06T18:15:50+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",735.62999,10520.796864,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 72.0, ""No"": 28.0}"
2026-03-06T18:15:50+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,694.531666,207609.9300070002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 1.0, ""No"": 99.0}"
2026-03-06T18:15:50+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",602.0405969999999,34416.36106400001,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 41.5, ""No"": 58.5}"
2026-03-06T18:15:50+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",379.328568,7467.208401999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-06T18:15:50+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,73.374575,96906.61988300002,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.55, ""No"": 89.45}"
2026-03-06T18:15:50+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-06T18:15:50+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.1, ""No"": 99.9}"
2026-03-06T18:15:50+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-06T18:15:50+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,428454.982,1258021.714268001,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",292924.56,2512269.0883549987,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T18:15:50+00:00,tech,1425725,will-mrbeasts-million-dollar-puzzle-be-solved-by-march-31,Will MrBeast's million-dollar puzzle be solved by March 31?,223157.512771,293635.14673300006,2026-02-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T18:15:50+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,179256.37465900005,557894.2543329999,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.35, ""No"": 96.65}"
2026-03-06T18:15:50+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,168041.70200000002,1131413.3863580055,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,136312.205,554714.9651890006,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,89692.330841,1005880.3404760018,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,1436019,gpt-5pt3-released-by-march-15-2026-733,"GPT-5.3 released by March 15, 2026?",63359.645,392256.3744939999,2026-03-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T18:15:50+00:00,tech,1425724,will-mrbeasts-million-dollar-puzzle-be-solved-by-march-15,Will MrBeast's million-dollar puzzle be solved by March 15?,60257.79629300001,229513.0432619996,2026-02-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T18:15:50+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,40331.900852999985,605362.2711239983,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 74.5, ""No"": 25.5}"
2026-03-06T18:15:50+00:00,tech,1486149,will-chatgpt-be-back-in-as-the-1-free-app-in-the-us-apple-store-by-march-5,Will ChatGPT be back in as the #1 Free App in the US Apple Store by March 5?,40240.40937800001,43520.57802,2026-03-15,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,39338.85916799998,687558.0639480014,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 94.5, ""No"": 5.5}"
2026-03-06T18:15:50+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,34300.394699,441350.7320819994,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.9, ""No"": 97.1}"
2026-03-06T18:15:50+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,34016.979229000004,389989.9649629998,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 33.0, ""No"": 67.0}"
2026-03-06T18:15:50+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,33503.75800000001,637107.1641530016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.3, ""No"": 99.7}"
2026-03-06T18:15:50+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,33333.908405,533847.0583799995,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.05, ""No"": 96.95}"
2026-03-06T18:15:50+00:00,tech,954196,will-sofi-technologies-sofi-be-added-to-the-sp-500-by-march-31-2026,"Will SoFi Technologies (SOFI) be added to the S&P 500 by March 31, 2026?",29457.76249899999,124939.82156399995,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 40.0, ""No"": 60.0}"
2026-03-06T18:15:50+00:00,tech,1004801,will-amazon-be-the-second-largest-company-in-the-world-by-market-cap-on-march-31,Will Amazon be the second-largest company in the world by market cap on March 31?,28908.448002999998,122036.814043,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,25949.37599999999,330658.94621199975,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T18:15:50+00:00,tech,631126,will-deepseek-have-the-top-ai-model-at-the-end-of-june-2026-514,Will DeepSeek have the top AI model at the end of June 2026?,24310.6871,117133.02774299998,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 2.2, ""No"": 97.8}"
2026-03-06T19:16:44+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,22017.430231999962,6964619.145158411,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.85, ""No"": 91.15}"
2026-03-06T19:16:44+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,5735.00655,379903.6989720003,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 96.7, ""No"": 3.3}"
2026-03-06T19:16:44+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",2229.770759,550250.0215840004,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 17.5, ""No"": 82.5}"
2026-03-06T19:16:44+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,1312.62,236956.36559200013,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.55, ""No"": 99.45}"
2026-03-06T19:16:44+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",912.012351,27803.30452200002,,"[""Yes"", ""No""]","{""Yes"": 19.5, ""No"": 80.5}"
2026-03-06T19:16:44+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",735.62999,10520.796864,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 72.0, ""No"": 28.0}"
2026-03-06T19:16:44+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,724.531666,207639.9300070002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 1.0, ""No"": 99.0}"
2026-03-06T19:16:44+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",415.23290599999996,34421.86106400001,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 41.5, ""No"": 58.5}"
2026-03-06T19:16:44+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",380.592934,7468.472767999999,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-06T19:16:44+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,73.374575,96906.61988300002,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.55, ""No"": 89.45}"
2026-03-06T19:16:44+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-06T19:16:44+00:00,world,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,world,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.1, ""No"": 99.9}"
2026-03-06T19:16:44+00:00,world,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
2026-03-06T19:16:44+00:00,tech,676716,will-amazon-be-the-largest-company-in-the-world-by-market-cap-on-march-31-453,Will Amazon be the largest company in the world by market cap on March 31?,441074.117,1270710.051268001,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,1425725,will-mrbeasts-million-dollar-puzzle-be-solved-by-march-31,Will MrBeast's million-dollar puzzle be solved by March 31?,299371.929107,369946.229733,2026-02-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T19:16:44+00:00,tech,1436014,gpt-5pt3-released-by-march-8-2026,"GPT-5.3 released by March 8, 2026?",275771.27,2514292.0883549987,2026-03-08,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T19:16:44+00:00,tech,676714,will-tesla-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Tesla be the largest company in the world by market cap on March 31?,166675.63200000004,1131413.3863580055,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,1425724,will-mrbeasts-million-dollar-puzzle-be-solved-by-march-15,Will MrBeast's million-dollar puzzle be solved by March 15?,145738.402291,315526.1947619996,2026-02-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T19:16:44+00:00,tech,801458,will-meituan-have-the-best-ai-model-at-the-end-of-march-2026-469,Will Meituan have the best AI model at the end of March 2026?,134597.516,555023.0951890006,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,801450,will-openai-have-the-best-ai-model-at-the-end-of-march-2026-562,Will OpenAI have the best AI model at the end of March 2026?,125911.157583,557923.666096,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.35, ""No"": 96.65}"
2026-03-06T19:16:44+00:00,tech,676711,will-microsoft-be-the-largest-company-in-the-world-by-market-cap-on-march-31-889,Will Microsoft be the largest company in the world by market cap on March 31?,89691.22984100002,1005880.3404760018,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,1436019,gpt-5pt3-released-by-march-15-2026-733,"GPT-5.3 released by March 15, 2026?",57931.635,392256.3744939999,2026-03-15,"[""Yes"", ""No""]","{""Yes"": 99.95, ""No"": 0.05}"
2026-03-06T19:16:44+00:00,tech,1486149,will-chatgpt-be-back-in-as-the-1-free-app-in-the-us-apple-store-by-march-5,Will ChatGPT be back in as the #1 Free App in the US Apple Store by March 5?,40224.011453,43520.57802,2026-03-15,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,676710,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-march-31-323,Will NVIDIA be the largest company in the world by market cap on March 31?,39462.99345599998,687717.4065680014,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 94.5, ""No"": 5.5}"
2026-03-06T19:16:44+00:00,tech,1360940,deepseek-v4-released-by-march-15-678,DeepSeek V4 released by March 15?,33724.389592,390025.8861379998,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 34.0, ""No"": 66.0}"
2026-03-06T19:16:44+00:00,tech,954196,will-sofi-technologies-sofi-be-added-to-the-sp-500-by-march-31-2026,"Will SoFi Technologies (SOFI) be added to the S&P 500 by March 31, 2026?",33251.63708499999,128829.20614999998,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 15.5, ""No"": 84.5}"
2026-03-06T19:16:44+00:00,tech,676715,will-saudi-aramco-be-the-largest-company-in-the-world-by-market-cap-on-march-31,Will Saudi Aramco be the largest company in the world by market cap on March 31?,33225.31800000001,637107.1641530016,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.3, ""No"": 99.7}"
2026-03-06T19:16:44+00:00,tech,1004801,will-amazon-be-the-second-largest-company-in-the-world-by-market-cap-on-march-31,Will Amazon be the second-largest company in the world by market cap on March 31?,28708.468002999998,122036.814043,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T19:16:44+00:00,tech,801455,will-deepseek-have-the-best-ai-model-at-the-end-of-march-2026-113,Will DeepSeek have the best AI model at the end of March 2026?,27505.750764000004,533847.0583799995,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 3.05, ""No"": 96.95}"
2026-03-06T19:16:44+00:00,tech,801454,will-xai-have-the-best-ai-model-at-the-end-of-march-2026-497,Will xAI have the best AI model at the end of March 2026?,27314.250986000003,441350.7320819994,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 2.9, ""No"": 97.1}"
2026-03-06T19:16:44+00:00,tech,801449,will-anthropic-have-the-best-ai-model-at-the-end-of-march-2026-437,Will Anthropic have the best AI model at the end of March 2026?,25392.549703999986,605554.7373739984,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 74.7, ""No"": 25.3}"
2026-03-06T19:16:44+00:00,tech,631126,will-deepseek-have-the-top-ai-model-at-the-end-of-june-2026-514,Will DeepSeek have the top AI model at the end of June 2026?,24310.6871,117133.02774299998,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 2.2, ""No"": 97.8}"
2026-03-06T19:16:44+00:00,tech,801457,will-mistral-have-the-best-ai-model-at-the-end-of-march-2026-494,Will Mistral have the best AI model at the end of March 2026?,23995.625999999986,330728.01521199977,2026-03-31,"[""Yes"", ""No""]","{""Yes"": 0.15, ""No"": 99.85}"
2026-03-06T20:10:27+00:00,world,559651,xi-jinping-out-before-2027,Xi Jinping out before 2027?,22095.630626999955,6965114.597841411,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 8.85, ""No"": 91.15}"
2026-03-06T20:10:27+00:00,world,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,5735.00655,379903.6989720003,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 96.7, ""No"": 3.3}"
2026-03-06T20:10:27+00:00,world,1006892,will-russia-capture-lyman-by-march-31-2026-494,"Will Russia capture Lyman by March 31, 2026?",2229.770759,550250.0215840004,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 17.5, ""No"": 82.5}"
2026-03-06T20:10:27+00:00,world,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,1312.62,236956.36559200013,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.55, ""No"": 99.45}"
2026-03-06T20:10:27+00:00,world,644510,spain-snap-election-called-by-june-30-2026,"Spain snap election called by June 30, 2026?",930.1023510000001,27821.39452200002,,"[""Yes"", ""No""]","{""Yes"": 19.0, ""No"": 81.0}"
2026-03-06T20:10:27+00:00,world,1397269,will-russia-capture-lyman-by-june-30-2026-413,"Will Russia capture Lyman by June 30, 2026?",735.62999,10520.796864,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 72.0, ""No"": 28.0}"
2026-03-06T20:10:27+00:00,world,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,724.531666,207639.9300070002,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 1.0, ""No"": 99.0}"
2026-03-06T20:10:27+00:00,world,1397302,will-russia-capture-lyman-by-april-30-2026,"Will Russia capture Lyman by April 30, 2026?",415.23290599999996,34421.86106400001,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 41.5, ""No"": 58.5}"
2026-03-06T20:10:27+00:00,world,1397270,will-russia-capture-lyman-by-december-31-2026-774,"Will Russia capture Lyman by December 31, 2026?",395.992934,7483.872767999998,2025-12-31,"[""Yes"", ""No""]","{""Yes"": 86.5, ""No"": 13.5}"
2026-03-06T20:10:27+00:00,world,700881,will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,73.374575,96906.61988300002,2026-06-30,"[""Yes"", ""No""]","{""Yes"": 10.55, ""No"": 89.45}"
2026-03-06T20:10:27+00:00,world,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,0.0,0.0,2026-12-31,"[""Yes"", ""No""]","{""Yes"": 0.05, ""No"": 99.95}"
